topicId,rank,docId,filename
5,36,47,null-source
5,37,21,null-source
5,38,7,null-source
5,39,59,null-source
5,40,53,null-source
5,41,41,null-source
5,42,29,null-source
5,43,23,null-source
5,44,57,null-source
5,45,55,null-source
5,46,37,null-source
5,47,35,null-source
5,48,31,null-source
5,49,30,null-source
5,50,60,null-source
5,51,54,null-source
5,52,51,null-source
5,53,50,null-source
5,54,18,null-source
5,55,11,null-source
5,56,8,null-source
5,57,44,null-source
5,58,43,null-source
5,59,2,null-source
5,60,1,null-source
6,1,6,null-source
6,2,21,null-source
6,3,4,null-source
6,4,28,null-source
6,5,19,null-source
6,6,30,null-source
6,7,15,null-source
6,8,8,null-source
6,9,2,null-source
6,10,29,null-source
6,11,58,null-source
6,12,25,null-source
6,13,56,null-source
6,14,52,null-source
6,15,16,null-source
6,16,5,null-source
6,17,51,null-source
6,18,44,null-source
6,19,26,null-source
6,20,24,null-source
6,21,22,null-source
6,22,59,null-source
6,23,7,null-source
6,24,14,null-source
6,25,45,null-source
6,26,42,null-source
6,27,18,null-source
6,28,13,null-source
6,29,53,null-source
6,30,12,null-source
6,31,10,null-source
6,32,57,null-source
6,33,49,null-source
6,34,36,null-source
6,35,27,null-source
6,36,48,null-source
6,37,40,null-source
6,38,35,null-source
6,39,3,null-source
6,40,60,null-source
6,41,55,null-source
6,42,43,null-source
6,43,39,null-source
6,44,17,null-source
6,45,54,null-source
6,46,50,null-source
6,47,46,null-source
6,48,41,null-source
6,49,34,null-source
6,50,31,null-source
6,51,9,null-source
6,52,1,null-source
6,53,47,null-source
6,54,38,null-source
6,55,37,null-source
6,56,33,null-source
6,57,32,null-source
6,58,23,null-source
6,59,20,null-source
6,60,11,null-source
7,1,8,null-source
7,2,56,null-source
7,3,5,null-source
7,4,6,null-source
7,5,4,null-source
7,6,40,null-source
7,7,12,null-source
7,8,58,null-source
7,9,30,null-source
7,10,28,null-source
7,11,52,null-source
7,12,29,null-source
7,13,21,null-source
7,14,16,null-source
7,15,15,null-source
7,16,2,null-source
7,17,22,null-source
7,18,19,null-source
7,19,17,null-source
7,20,9,null-source
7,21,18,null-source
7,22,25,null-source
7,23,20,null-source
7,24,44,null-source
7,25,24,null-source
7,26,3,null-source
7,27,49,null-source
7,28,42,null-source
7,29,27,null-source
7,30,45,null-source
7,31,14,null-source
7,32,13,null-source
7,33,39,null-source
7,34,26,null-source
7,35,60,null-source
7,36,31,null-source
7,37,53,null-source
7,38,51,null-source
7,39,41,null-source
7,40,10,null-source
7,41,36,null-source
7,42,11,null-source
7,43,57,null-source
7,44,54,null-source
7,45,48,null-source
7,46,46,null-source
7,47,34,null-source
7,48,59,null-source
7,49,43,null-source
7,50,38,null-source
7,51,33,null-source
7,52,32,null-source
7,53,7,null-source
7,54,55,null-source
7,55,50,null-source
7,56,47,null-source
7,57,37,null-source
7,58,35,null-source
7,59,23,null-source
7,60,1,null-source
8,1,52,null-source
8,2,5,null-source
8,3,56,null-source
8,4,10,null-source
8,5,40,null-source
8,6,24,null-source
8,7,58,null-source
8,8,45,null-source
8,9,22,null-source
8,10,12,null-source
8,11,41,null-source
8,12,48,null-source
8,13,49,null-source
8,14,2,null-source
8,15,14,null-source
8,16,27,null-source
8,17,51,null-source
8,18,28,null-source
8,19,19,null-source
8,20,44,null-source
8,21,42,null-source
8,22,6,null-source
8,23,25,null-source
8,24,17,null-source
8,25,4,null-source
8,26,43,null-source
8,27,57,null-source
8,28,29,null-source
8,29,16,null-source
8,30,8,null-source
8,31,39,null-source
8,32,26,null-source
8,33,21,null-source
8,34,20,null-source
8,35,15,null-source
8,36,3,null-source
8,37,46,null-source
8,38,36,null-source
8,39,13,null-source
8,40,50,null-source
8,41,38,null-source
8,42,34,null-source
8,43,18,null-source
8,44,9,null-source
8,45,7,null-source
8,46,1,null-source
8,47,59,null-source
8,48,55,null-source
8,49,54,null-source
8,50,33,null-source
8,51,32,null-source
8,52,31,null-source
8,53,11,null-source
8,54,60,null-source
8,55,53,null-source
8,56,47,null-source
8,57,37,null-source
8,58,35,null-source
8,59,30,null-source
8,60,23,null-source
9,1,5,null-source
9,2,56,null-source
9,3,8,null-source
9,4,6,null-source
9,5,58,null-source
9,6,40,null-source
9,7,52,null-source
9,8,4,null-source
9,9,45,null-source
9,10,28,null-source
9,11,29,null-source
9,12,42,null-source
9,13,19,null-source
9,14,2,null-source
9,15,21,null-source
9,16,22,null-source
9,17,10,null-source
9,18,41,null-source
9,19,17,null-source
9,20,18,null-source
9,21,3,null-source
9,22,24,null-source
9,23,49,null-source
9,24,30,null-source
9,25,25,null-source
9,26,20,null-source
9,27,14,null-source
9,28,46,null-source
9,29,15,null-source
9,30,9,null-source
9,31,27,null-source
9,32,16,null-source
9,33,13,null-source
9,34,12,null-source
9,35,59,null-source
9,36,51,null-source
9,37,57,null-source
9,38,26,null-source
9,39,53,null-source
9,40,48,null-source
9,41,39,null-source
9,42,11,null-source
9,43,44,null-source
9,44,36,null-source
9,45,34,null-source
9,46,60,null-source
9,47,55,null-source
9,48,50,null-source
9,49,37,null-source
9,50,33,null-source
9,51,32,null-source
9,52,7,null-source
9,53,1,null-source
9,54,54,null-source
9,55,47,null-source
9,56,43,null-source
9,57,38,null-source
9,58,35,null-source
9,59,31,null-source
9,60,23,null-source
10,1,58,null-source
10,2,28,null-source
10,3,25,null-source
10,4,19,null-source
10,5,3,null-source
10,6,42,null-source
10,7,14,null-source
10,8,40,null-source
10,9,13,null-source
10,10,57,null-source
10,11,29,null-source
10,12,27,null-source
10,13,16,null-source
10,14,8,null-source
10,15,4,null-source
10,16,20,null-source
10,17,17,null-source
10,18,21,null-source
10,19,2,null-source
10,20,45,null-source
10,21,26,null-source
10,22,59,null-source
10,23,46,null-source
10,24,56,null-source
10,25,38,null-source
10,26,52,null-source
10,27,50,null-source
10,28,48,null-source
10,29,36,null-source
10,30,6,null-source
10,31,53,null-source
10,32,7,null-source
10,33,51,null-source
10,34,35,null-source
10,35,23,null-source
10,36,54,null-source
10,37,47,null-source
10,38,24,null-source
10,39,12,null-source
10,40,39,null-source
10,41,18,null-source
10,42,9,null-source
10,43,5,null-source
10,44,55,null-source
10,45,37,null-source
10,46,22,null-source
10,47,1,null-source
10,48,49,null-source
10,49,43,null-source
10,50,41,null-source
10,51,33,null-source
10,52,32,null-source
10,53,15,null-source
10,54,10,null-source
10,55,60,null-source
10,56,44,null-source
10,57,34,null-source
10,58,31,null-source
10,59,30,null-source
10,60,11,null-source
11,1,49,null-source
11,2,6,null-source
11,3,5,null-source
11,4,8,null-source
11,5,26,null-source
11,6,56,null-source
11,7,40,null-source
11,8,14,null-source
11,9,3,null-source
11,10,52,null-source
11,11,58,null-source
11,12,29,null-source
11,13,45,null-source
11,14,16,null-source
11,15,24,null-source
11,16,19,null-source
11,17,13,null-source
11,18,27,null-source
11,19,28,null-source
11,20,30,null-source
11,21,15,null-source
11,22,21,null-source
11,23,12,null-source
11,24,36,null-source
11,25,25,null-source
11,26,39,null-source
11,27,60,null-source
11,28,38,null-source
11,29,34,null-source
11,30,18,null-source
11,31,17,null-source
11,32,9,null-source
11,33,4,null-source
11,34,2,null-source
11,35,53,null-source
11,36,51,null-source
11,37,48,null-source
11,38,46,null-source
11,39,42,null-source
11,40,35,null-source
11,41,31,null-source
11,42,22,null-source
11,43,7,null-source
11,44,59,null-source
11,45,44,null-source
11,46,41,null-source
11,47,11,null-source
11,48,10,null-source
11,49,1,null-source
11,50,57,null-source
11,51,55,null-source
11,52,54,null-source
11,53,50,null-source
11,54,47,null-source
11,55,43,null-source
11,56,37,null-source
11,57,33,null-source
11,58,32,null-source
11,59,23,null-source
11,60,20,null-source
12,1,31,null-source
12,2,60,null-source
12,3,28,null-source
12,4,8,null-source
12,5,56,null-source
12,6,5,null-source
12,7,6,null-source
12,8,14,null-source
12,9,45,null-source
12,10,4,null-source
12,11,58,null-source
12,12,25,null-source
12,13,40,null-source
12,14,29,null-source
12,15,20,null-source
12,16,21,null-source
12,17,24,null-source
12,18,27,null-source
12,19,12,null-source
12,20,19,null-source
12,21,36,null-source
12,22,10,null-source
12,23,52,null-source
12,24,30,null-source
12,25,17,null-source
12,26,16,null-source
12,27,15,null-source
12,28,2,null-source
12,29,46,null-source
12,30,22,null-source
12,31,18,null-source
12,32,3,null-source
12,33,51,null-source
12,34,53,null-source
12,35,39,null-source
12,36,13,null-source
12,37,42,null-source
12,38,26,null-source
12,39,9,null-source
12,40,44,null-source
12,41,38,null-source
12,42,57,null-source
12,43,34,null-source
12,44,32,null-source
12,45,23,null-source
12,46,59,null-source
12,47,49,null-source
12,48,41,null-source
12,49,33,null-source
12,50,1,null-source
12,51,55,null-source
12,52,50,null-source
12,53,37,null-source
12,54,35,null-source
12,55,11,null-source
12,56,7,null-source
12,57,54,null-source
12,58,48,null-source
12,59,47,null-source
12,60,43,null-source
13,1,49,null-source
13,2,58,null-source
13,3,8,null-source
13,4,27,null-source
13,5,10,null-source
13,6,56,null-source
13,7,45,null-source
13,8,14,null-source
13,9,24,null-source
13,10,19,null-source
13,11,26,null-source
13,12,59,null-source
13,13,52,null-source
13,14,42,null-source
13,15,5,null-source
13,16,4,null-source
13,17,57,null-source
13,18,2,null-source
13,19,28,null-source
13,20,18,null-source
13,21,13,null-source
13,22,50,null-source
13,23,46,null-source
13,24,51,null-source
13,25,39,null-source
13,26,29,null-source
13,27,17,null-source
13,28,9,null-source
13,29,36,null-source
13,30,40,null-source
13,31,12,null-source
13,32,7,null-source
13,33,21,null-source
13,34,16,null-source
13,35,6,null-source
13,36,3,null-source
13,37,41,null-source
13,38,15,null-source
13,39,44,null-source
13,40,34,null-source
13,41,22,null-source
13,42,53,null-source
13,43,48,null-source
13,44,35,null-source
13,45,33,null-source
13,46,30,null-source
13,47,25,null-source
13,48,11,null-source
13,49,54,null-source
13,50,43,null-source
13,51,38,null-source
13,52,37,null-source
13,53,32,null-source
13,54,31,null-source
13,55,23,null-source
13,56,60,null-source
13,57,55,null-source
13,58,47,null-source
13,59,20,null-source
13,60,1,null-source
14,1,56,null-source
14,2,52,null-source
14,3,8,null-source
14,4,58,null-source
14,5,5,null-source
14,6,21,null-source
14,7,42,null-source
14,8,40,null-source
14,9,29,null-source
14,10,6,null-source
14,11,4,null-source
14,12,45,null-source
14,13,28,null-source
14,14,27,null-source
14,15,18,null-source
14,16,39,null-source
14,17,14,null-source
14,18,51,null-source
14,19,25,null-source
14,20,17,null-source
14,21,49,null-source
14,22,10,null-source
14,23,7,null-source
14,24,2,null-source
14,25,57,null-source
14,26,26,null-source
14,27,19,null-source
14,28,9,null-source
14,29,34,null-source
14,30,30,null-source
14,31,12,null-source
14,32,3,null-source
14,33,60,null-source
14,34,44,null-source
14,35,41,null-source
14,36,31,null-source
14,37,24,null-source
14,38,15,null-source
14,39,13,null-source
14,40,53,null-source
14,41,46,null-source
14,42,43,null-source
14,43,20,null-source
14,44,11,null-source
14,45,59,null-source
14,46,48,null-source
14,47,38,null-source
14,48,36,null-source
14,49,22,null-source
14,50,16,null-source
14,51,55,null-source
14,52,54,null-source
14,53,50,null-source
14,54,47,null-source
14,55,37,null-source
14,56,35,null-source
14,57,33,null-source
14,58,32,null-source
14,59,23,null-source
14,60,1,null-source
15,1,40,null-source
15,2,56,null-source
15,3,8,null-source
15,4,58,null-source
15,5,14,null-source
15,6,5,null-source
15,7,12,null-source
15,8,3,null-source
15,9,44,null-source
15,10,48,null-source
15,11,42,null-source
15,12,2,null-source
15,13,45,null-source
15,14,4,null-source
15,15,52,null-source
15,16,6,null-source
15,17,27,null-source
15,18,21,null-source
15,19,46,null-source
15,20,51,null-source
15,21,29,null-source
15,22,20,null-source
15,23,17,null-source
15,24,16,null-source
15,25,28,null-source
15,26,15,null-source
15,27,25,null-source
15,28,24,null-source
15,29,22,null-source
15,30,19,null-source
15,31,7,null-source
15,32,59,null-source
15,33,41,null-source
15,34,18,null-source
15,35,11,null-source
15,36,34,null-source
15,37,30,null-source
15,38,60,null-source
15,39,55,null-source
15,40,39,null-source
15,41,13,null-source
15,42,9,null-source
15,43,57,null-source
15,44,53,null-source
15,45,50,null-source
15,46,49,null-source
15,47,47,null-source
15,48,38,null-source
15,49,26,null-source
15,50,23,null-source
15,51,10,null-source
15,52,1,null-source
15,53,54,null-source
15,54,43,null-source
15,55,37,null-source
15,56,36,null-source
15,57,35,null-source
15,58,33,null-source
15,59,32,null-source
15,60,31,null-source
